;Name;Worldwide;Duration;Year;Country;Director;Top_Director;Director_Category;Continent_ABD;Continent_Asia;Continent_Australia;Continent_Europe;Continent_Multi Nation;Continent_North America;MovieType_Aile;MovieType_Aksiyon;MovieType_Animasyon;MovieType_Belgesel;MovieType_Bilim Kurgu;MovieType_Dram;MovieType_Fantastik;MovieType_Gerilim;MovieType_Gizem;MovieType_Komedi;MovieType_Korku;MovieType_Macera;MovieType_Sava?;MovieType_Western
1859;Penguins of Madagascar;373515621;91;2014;ABD;"Simon J. Smith
                                        ,                                                                                                                     Eric Darnell";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1860;Edge of Tomorrow;370541256;114;2014;ABD;Doug Liman;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1861;Gone Girl;369330363;149;2014;ABD;David Fincher;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1862;Night at the Museum: Secret of the Tomb;363204635;97;2014;Multi Nation;Shawn Levy;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1863;Noah;359200044;138;2014;ABD;Darren Aronofsky;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1864;The Maze Runner;348319861;113;2014;Multi Nation;Wes Ball;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1865;300: Rise of an Empire;337580051;102;2014;ABD;Noam Murro;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1866;22 Jump Street;331333876;112;2014;ABD;"Phil Lord
                                        ,                                                                                                                     Chris Miller";0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1867;The Fault in Our Stars;307166834;126;2014;ABD;Josh Boone;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1868;Divergent;288885818;139;2014;ABD;Neil Burger;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1869;Mr. Peabody & Sherman;275698039;92;2014;ABD;Rob Minkoff;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1870;Neighbors;270665134;97;2014;ABD;Nicholas Stoller;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1871;Exodus: Gods and Kings;268175631;150;2014;Multi Nation;Ridley Scott;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1872;Annabelle;257047661;99;2014;ABD;John R. Leonetti;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1873;RoboCop;242688965;117;2014;Multi Nation;José Padilha;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1874;The Imitation Game;233555708;113;2014;Multi Nation;Morten Tyldum;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1875;Non-Stop;222809600;106;2014;Multi Nation;Jaume Collet-Serra;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1876;Dracula Untold;217124280;92;2014;ABD;Gary Shore;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1877;The Expendables 3;214657577;126;2014;Multi Nation;Patrick Hughes;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1878;Into the Woods;212902372;125;2014;ABD;Rob Marshall;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1879;Fury;211817906;134;2014;Multi Nation;David Ayer;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1880;Need for Speed;203277636;132;2014;Multi Nation;Scott Waugh;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1881;The Other Woman;196710396;109;2014;ABD;Nick Cassavetes;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1882;The Other Woman;196710396;98;2009;ABD;"Jason Priestley
                                        ,                                                                                                                     Don Roos";0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1883;The Equalizer;192330738;132;2014;ABD;Antoine Fuqua;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1884;The Grand Budapest Hotel;172936941;100;2014;Multi Nation;Wes Anderson;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1885;Dumb and Dumber To;169837010;110;2014;ABD;"Bobby Farrelly
                                        ,                                                                                                                     Peter Farrelly";0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1886;Into the Storm;161502194;89;2014;ABD;Steven Quale;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1887;Unbroken;161459297;137;2014;ABD;Angelina Jolie;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1888;The Monuments Men;155641650;118;2014;Multi Nation;George Clooney;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1889;Ride Along;154468902;160;2014;ABD;Tim Story;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1890;Let's Be Cops;138224951;104;2014;ABD;Luke Greenfield;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1891;Jack Ryan: Shadow Recruit;135503748;105;2014;Multi Nation;Kenneth Branagh;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1892;Blended;127994610;117;2014;ABD;Frank Coraci;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1893;Sex Tape;126069509;94;2014;ABD;Jake Kasdan;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1894;The Theory of Everything;123726688;123;2014;?ngiltere;James Marsh;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1895;Pompeii;117831631;105;2014;Multi Nation;Paul W.S. Anderson;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1896;Seventh Son;114178613;102;2014;Multi Nation;Sergey Bodrov;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1897;The Purge: Anarchy;111928365;104;2014;Multi Nation;James DeMonaco;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1898;Horrible Bosses 2;107645357;108;2014;ABD;Seth Gordon;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1899;Transcendence;103039258;119;2014;Multi Nation;Wally Pfister;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1900;Deliver Us from Evil;87937815;118;2014;ABD;Scott Derrickson;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1901;Deliver Us from Evil;33718703;118;2014;ABD;Scott Derrickson;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1902;A Million Ways to Die in the West;87189756;115;2014;ABD;Seth MacFarlane;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1903;John Wick;86013056;101;2014;ABD;"David Leitch
                                        ,                                                                                                                     Chad Stahelski";0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1904;The Judge;84419388;141;2014;ABD;David Dobkin;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1905;If I Stay;78274843;106;2014;ABD;R.J. Cutler;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1906;I, Frankenstein;76801179;92;2014;Multi Nation;Stuart Beattie;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1907;Crimson Peak;74679822;119;2015;ABD;Guillermo del Toro;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1908;Brick Mansions;71416730;91;2014;Multi Nation;Camille Delamarre;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1909;The Giver;66980456;97;2014;ABD;Phillip Noyce;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1910;Selma;66787908;127;2014;Multi Nation;Ava DuVernay;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1911;The Walk;61181942;123;2015;ABD;Robert Zemeckis;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1912;St. Vincent;54837234;102;2014;ABD;Theodore Melfi;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1913;No Good Deed;54323210;97;2002;ABD;Bob Rafelson;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1914;3 Days to Kill;53260230;113;2014;Multi Nation;McG;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1915;Wild;52501541;115;2014;ABD;Jean-Marc Vallee;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1916;Whiplash;48982041;107;2014;ABD;Damien Chazelle;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1917;Chef;48428048;114;2014;ABD;Jon Favreau;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1918;Boyhood;48137666;166;2014;ABD;Richard Linklater;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1919;Nightcrawler;47425835;118;2014;ABD;Dan Gilroy;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1920;Oculus;44446287;104;2013;ABD;Mike Flanagan;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1921;As Above, So Below;41898409;93;2014;Multi Nation;John Erick Dowdle;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1922;Sin City: A Dame to Kill For;39407616;102;2014;ABD;"Frank Miller
                                        ,                                                                                                                     Robert Rodriguez";0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1923;The Best of Me;38609668;118;2014;ABD;Michael Hoffman;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1924;Million Dollar Arm;38483455;124;2014;ABD;Craig Gillespie;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1925;The Water Diviner;35396641;112;2014;Multi Nation;Russell Crowe;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1926;Endless Love;34718173;103;2014;ABD;Shana Feste;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1927;Winter's Tale;30800231;118;2014;ABD;Akiva Goldsman;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1928;Big Eyes;29253166;106;2014;Multi Nation;Tim Burton;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1929;Love, Rosie;25574387;102;2014;Multi Nation;Christian Ditter;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1930;Star Wars: Episode VII - The Force Awakens;2068223624;141;2015;ABD;J.J. Abrams;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1931;Jurassic World;1670400637;124;2015;ABD;Colin Trevorrow;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1932;Furious 7;1515047671;137;2015;ABD;James Wan;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1933;Avengers: Age of Ultron;1402805868;144;2015;ABD;Joss Whedon;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1934;Minions;1159398397;91;2015;ABD;"Kyle Balda
                                        ,                                                                                                                     Pierre Coffin";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1935;Spectre;880674609;148;2015;Multi Nation;Sam Mendes;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1936;Inside Out;857611174;95;2015;ABD;"Pete Docter
                                        ,                                                                                                                     Ronaldo Del Carmen";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1937;Mission: Impossible - Rogue Nation;682714267;131;2015;ABD;Christopher McQuarrie;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1938;The Hunger Games: Mockingjay - Part 2;653428261;137;2015;Multi Nation;Francis Lawrence;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1939;The Martian;630161890;151;2015;Multi Nation;Ridley Scott;1;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1940;Fifty Shades of Grey;569651467;125;2015;ABD;Sam Taylor-Johnson;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1941;Cinderella;542351353;105;2015;Multi Nation;Kenneth Branagh;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1942;The Revenant;532950503;157;2015;Multi Nation;Alejandro González Iñárritu;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1943;Hotel Transylvania 2;474800000;89;2015;ABD;Genndy Tartakovsky;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1944;San Andreas;474590832;114;2015;Multi Nation;Brad Peyton;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1945;Kingsman: The Secret Service;414351546;129;2014;Multi Nation;Matthew Vaughn;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1946;Home;386041607;93;2015;ABD;Tim Johnson;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1947;Mad Max: Fury Road;379436354;121;2015;Multi Nation;George Miller;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1948;Taken 3;326479141;109;2014;Multi Nation;Olivier Megaton;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1949;Maze Runner: The Scorch Trials;312296056;131;2015;ABD;Wes Ball;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1950;Pitch Perfect 2;287144079;115;2015;ABD;Elizabeth Banks;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1951;Pixels;244874809;105;2015;Multi Nation;Chris Columbus;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1952;Spy;235666219;120;2015;ABD;Paul Feig;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1953;Ted 2;215863606;115;2015;ABD;Seth MacFarlane;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1954;Tomorrowland;209035668;130;2015;ABD;Brad Bird;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1955;The Intern;194764672;121;2015;ABD;Nancy Meyers;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1956;Jupiter Ascending;184287723;127;2015;ABD;"Lilly Wachowski
                                        ,                                                                                                                     Lana Wachowski";0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1957;Creed;174167581;132;2015;ABD;Ryan Coogler;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1958;Bridge of Spies;165478348;141;2015;Multi Nation;Steven Spielberg;1;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1959;Focus;159162963;104;2015;ABD;"Glenn Ficarra
                                        ,                                                                                                                     John Requa";0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1960;The Hateful Eight;155760117;183;2015;ABD;Quentin Tarantino;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1961;Gods of Egypt;150680864;127;2016;Multi Nation;Alex Proyas;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1962;The Last Witch Hunter;146936910;106;2015;Multi Nation;Breck Eisner;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1963;The Big Short;133440870;130;2015;ABD;Adam McKay;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1964;Dragon Blade;122593849;127;2015;Multi Nation;Daniel Lee;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1965;Insidious: Chapter 3;112983889;97;2015;Multi Nation;Leigh Whannell;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1966;The Man from U.N.C.L.E.;110045109;116;2015;ABD;Guy Ritchie;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1967;The 5th Wave;109906372;112;2016;ABD;J Blakeson;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1968;Vacation;107228221;99;2015;ABD;"John Francis Daley
                                        ,                                                                                                                     Jonathan Goldstein (i)";0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1969;Chappie;102811889;120;2015;Multi Nation;Neill Blomkamp;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1970;Joy;101134059;124;2015;ABD;David O. Russell;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1971;Black Mass;99975678;123;2015;Multi Nation;Scott Cooper;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1972;Spotlight;98690254;129;2015;Multi Nation;Thomas McCarthy;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1973;The Visit;98450062;94;2015;ABD;M. Night Shyamalan;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1974;In the Heart of the Sea;94320758;122;2015;Multi Nation;Ron Howard;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1975;Southpaw;91970827;123;2015;ABD;Antoine Fuqua;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1976;Paper Towns;85512300;109;2015;ABD;Jake Schreier;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1977;Sicario;84872444;122;2015;Multi Nation;Denis Villeneuve;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1978;Hitman: Agent 47;82347656;96;2015;Multi Nation;Aleksander Bach;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1979;The Wedding Ringer;79799880;101;2015;ABD;Jeremy Garelick;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1980;Paranormal Activity: The Ghost Dimension;78903124;88;2015;ABD;Gregory Plotkin;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1981;Bajrangi Bhaijaan;75547184;159;2015;Hindistan;Kabir Khan;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1982;The Transporter Refueled;72629670;95;2015;Multi Nation;Camille Delamarre;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1983;Run All Night;71661644;114;2015;ABD;Jaume Collet-Serra;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1984;The Danish Girl;64191523;119;2015;Multi Nation;Tom Hooper;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1985;The Boy;64188367;97;2016;ABD;William Brent Bell;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1986;The Longest Ride;62944815;128;2015;ABD;George Tillman Jr.;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1987;Concussion;48623572;123;2015;Multi Nation;Peter Landesman;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1988;Mortdecai;47275695;107;2015;ABD;David Koepp;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1989;Still Alice;44779195;100;2014;Multi Nation;"Richard Glatzer
                                        ,                                                                                                                     Wash Westmoreland";0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1990;Legend;42972994;131;2015;Multi Nation;Brian Helgeland;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1991;Carol;40272135;118;2015;Multi Nation;Todd Haynes;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1992;Criminal;38803993;113;2016;Multi Nation;Ariel Vromen;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1993;The Lazarus Effect;38356892;83;2015;ABD;David Gelb;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1994;Ex Machina;36869414;108;2014;Multi Nation;Alex Garland;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1995;Burnt;36606743;100;2015;ABD;John Wells;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1996;Room;35401758;118;2015;Multi Nation;Lenny Abrahamson;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1997;Project Almanac;33213241;106;2015;ABD;Dean Israelite;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1998;Suffragette;31972096;106;2015;Multi Nation;Sarah Gavron;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1999;Self/less;31807156;117;2015;ABD;Tarsem Singh;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2000;Mr. Holmes;29355203;104;2015;Multi Nation;Bill Condon;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2001;American Ultra;27262374;96;2015;Multi Nation;Nima Nourizadeh;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2002;Captain America: Civil War;1153296293;151;2016;ABD;"Anthony Russo
                                        ,                                                                                                                     Joe Russo";0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2003;Rogue One: A Star Wars Story;1056057273;134;2016;ABD;Gareth Edwards;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2004;Finding Dory;1028570889;97;2016;ABD;"Andrew Stanton
                                        ,                                                                                                                     Angus MacLane";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2005;Zootopia;1023784195;109;2016;ABD;"Byron Howard
                                        ,                                                                                                                     Rich Moore
                                        ,                                                                                                                     Jared Bush";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2006;The Secret Life of Pets;875457937;87;2016;ABD;"Chris Renaud
                                        ,                                                                                                                     Yarrow Cheney";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2007;Batman v Superman: Dawn of Justice;874360194;152;2016;Multi Nation;Zack Snyder;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2008;Fantastic Beasts and Where to Find Them;816037575;132;2016;Multi Nation;David Yates;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;Deadpool;782612155;108;2016;ABD;Tim Miller;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010;Suicide Squad;749200054;123;2016;ABD;David Ayer;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2011;Doctor Strange;677718395;116;2016;ABD;Scott Derrickson;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2012;Moana;643331111;107;2016;ABD;"John Musker
                                        ,                                                                                                                     Ron Clements";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2013;X-Men: Apocalypse;543934105;144;2016;ABD;Bryan Singer;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2014;Kung Fu Panda 3;521170825;95;2016;Multi Nation;"Jennifer Yuh Nelson
                                        ,                                                                                                                     Alessandro Carloni";0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;La La Land;447407695;128;2016;Multi Nation;Damien Chazelle;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2016;Jason Bourne;415484914;123;2016;Multi Nation;Paul Greengrass;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2017;Ice Age: Collision Course;408579038;94;2016;ABD;"Mike Thurmeier
                                        ,                                                                                                                     Galen T. Chu";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2018;Independence Day: Resurgence;389681935;120;2016;ABD;Roland Emmerich;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2019;The Legend of Tarzan;357243061;109;2016;Multi Nation;David Yates;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020;The Angry Birds Movie;352333929;97;2016;Multi Nation;"Fergal  Reilly
                                        ,                                                                                                                     Clay Kaytis";0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2021;Star Trek Beyond;343471816;122;2016;ABD;Justin Lin;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2022;The Great Wall;334933831;103;2016;Multi Nation;Yimou Zhang;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2023;The Conjuring 2;321370008;134;2016;ABD;James Wan;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2024;Resident Evil: The Final Chapter;312242626;106;2016;Multi Nation;Paul W.S. Anderson;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2025;Dangal;303723636;161;2016;Multi Nation;Nitesh Tiwari;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2026;Passengers;303144152;116;2016;ABD;Morten Tyldum;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2027;Passengers;303144152;93;2008;Multi Nation;Rodrigo García;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2028;Alice Through the Looking Glass;299457024;113;2016;Multi Nation;James Bobin;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
